Problem,Package,File,Priority,Line,Description,Rule set,Rule
2,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\DiskThresholdMonitor.java,3,65,"Possible God Class (WMC=54, ATFD=40, TCC=15.556%)",Design,GodClass
3,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\DiskThresholdMonitor.java,3,138,The method 'onNewInfo(ClusterInfo)' has a cyclomatic complexity of 32.,Design,CyclomaticComplexity
1,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\DiskThresholdSettings.java,3,259,"The method 'validate(RelativeByteSizeValue, Map<Setting<?>, Object>)' has a cyclomatic complexity of 16.",Design,CyclomaticComplexity
2,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\DiskThresholdSettings.java,3,339,"The method 'validate(ByteSizeValue, Map<Setting<?>, Object>, boolean)' has a cyclomatic complexity of 24.",Design,CyclomaticComplexity
1,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\IndexBalanceMetricsTaskExecutor.java,3,10,A value of 36 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\IndexBalanceMetricsTaskExecutor.java,3,239,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\IndexMetadataUpdater.java,3,10,A value of 29 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\IndexMetadataUpdater.java,3,47,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\IndexMetadataUpdater.java,3,172,"The method 'updateInSyncAllocations(RoutingTable, IndexMetadata, IndexMetadata, ShardId, Updates)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
4,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\IndexMetadataUpdater.java,3,284,"The method 'removeStaleIdsWithoutRoutings(ClusterState, List<StaleShard>, Logger)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
1,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\MoveDecision.java,3,32,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\MoveDecision.java,3,267,The method 'getExplanation()' has a cyclomatic complexity of 24.,Design,CyclomaticComplexity
1,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\MutableRoutingAllocation.java,3,25,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\RoutingAllocation.java,3,10,A value of 26 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\RoutingAllocation.java,3,47,"Possible God Class (WMC=59, ATFD=10, TCC=5.000%)",Design,GodClass
3,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\RoutingAllocation.java,3,47,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\RoutingAllocation.java,3,108,"The method 'unaccountedSearchableSnapshotSizes(ClusterState, ClusterInfo)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\WriteLoadConstraintMonitor.java,3,115,The method 'onNewInfo(ClusterInfo)' has a cyclomatic complexity of 13.,Design,CyclomaticComplexity
1,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\WriteLoadMetrics.java,3,10,A value of 22 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.cluster.routing.allocation,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\WriteLoadMetrics.java,3,176,"The method 'calculateShardWriteLoadMetrics(Map<ShardId, Double>, ClusterState, int)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\AllocationBalancingRoundSummaryService.java,3,39,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\BalancedShardsAllocator.java,3,10,A value of 64 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\BalancedShardsAllocator.java,3,343,"Possible God Class (WMC=184, ATFD=125, TCC=32.620%)",Design,GodClass
3,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\BalancedShardsAllocator.java,3,343,The class 'Balancer' has a total cyclomatic complexity of 184 (highest 23).,Design,CyclomaticComplexity
4,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\BalancedShardsAllocator.java,3,343,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\BalancedShardsAllocator.java,3,512,"The method 'explainRebalanceDecision(ProjectIndex, ShardRouting, Decision)' has a cyclomatic complexity of 23.",Design,CyclomaticComplexity
6,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\BalancedShardsAllocator.java,3,667,The method 'balanceByWeights(NodeSorter)' has a cyclomatic complexity of 23.,Design,CyclomaticComplexity
7,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\BalancedShardsAllocator.java,3,884,The method 'moveShards()' has a cyclomatic complexity of 13.,Design,CyclomaticComplexity
8,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\BalancedShardsAllocator.java,3,1089,"The method 'decideMove(NodeSorter, ShardRouting, ModelNode, Decision, BiFunction<ShardRouting, RoutingNode, Decision>)' has a cyclomatic complexity of 14.",Design,CyclomaticComplexity
9,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\BalancedShardsAllocator.java,3,1248,"The method 'compare(ShardRouting, ShardRouting)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
10,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\BalancedShardsAllocator.java,3,1339,The method 'allocateUnassigned()' has a cyclomatic complexity of 18.,Design,CyclomaticComplexity
11,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\BalancedShardsAllocator.java,3,1475,"The method 'decideAllocateUnassigned(ProjectIndex, ShardRouting)' has a cyclomatic complexity of 21.",Design,CyclomaticComplexity
12,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\BalancedShardsAllocator.java,3,1619,"The method 'tryRelocateShard(ModelNode, ModelNode, ProjectIndex)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
13,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\BalancedShardsAllocator.java,3,1885,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\DesiredBalanceComputer.java,3,10,A value of 33 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\DesiredBalanceComputer.java,3,59,"Possible God Class (WMC=107, ATFD=40, TCC=6.410%)",Design,GodClass
3,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\DesiredBalanceComputer.java,3,59,The class 'DesiredBalanceComputer' has a total cyclomatic complexity of 107 (highest 70).,Design,CyclomaticComplexity
4,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\DesiredBalanceComputer.java,3,123,"The method 'compute(DesiredBalance, DesiredBalanceInput, Queue<List<MoveAllocationCommand>>, Predicate<DesiredBalanceInput>)' has a cyclomatic complexity of 70.",Design,CyclomaticComplexity
5,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\DesiredBalanceComputer.java,3,554,"The method 'maybeSimulateAlreadyStartedShards(ClusterInfo, RoutingNodes, ClusterInfoSimulator)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
1,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\DesiredBalanceMetrics.java,3,33,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\DesiredBalanceReconciler.java,3,10,A value of 30 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\DesiredBalanceReconciler.java,3,131,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\DesiredBalanceReconciler.java,3,251,The method 'allocateUnassigned()' has a cyclomatic complexity of 19.,Design,CyclomaticComplexity
4,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\DesiredBalanceReconciler.java,3,487,The method 'moveShards()' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
5,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\DesiredBalanceReconciler.java,3,576,The method 'balance()' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\DesiredBalanceShardsAllocator.java,3,10,A value of 42 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\DesiredBalanceShardsAllocator.java,3,56,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.cluster.routing.allocation.allocator,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\allocator\WeightFunction.java,3,45,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.cluster.routing.allocation.command,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\command\AbstractAllocateAllocationCommand.java,3,38,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.cluster.routing.allocation.command,dataset\projects\elasticsearch\server\src\main\java\org\elasticsearch\cluster\routing\allocation\command\AllocateEmptyPrimaryAllocationCommand.java,3,108,"The method 'execute(RoutingAllocation, boolean)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
